meter_id,timestamp,consumption,theft
0,2025-01-01 00:00:00,0.5549866941134731,0
0,2025-01-01 01:00:00,0.956776420298543,1
0,2025-01-01 02:00:00,0.1534169717134693,1
0,2025-01-01 03:00:00,0.5537415237319753,0
0,2025-01-01 04:00:00,0.5381104849469596,0
0,2025-01-01 05:00:00,0.5976367294544211,0
0,2025-01-01 06:00:00,1.0172149540671065,0
0,2025-01-01 07:00:00,1.1768466510924305,0
0,2025-01-01 08:00:00,1.1707781275057167,0
0,2025-01-01 09:00:00,2.245894067915935,1
0,2025-01-01 10:00:00,2.4754830513513992,1
0,2025-01-01 11:00:00,1.2386995508928602,0
0,2025-01-01 12:00:00,0.16144454689185422,1
0,2025-01-01 13:00:00,0.990437302617363,0
0,2025-01-01 14:00:00,1.122746773428482,0
0,2025-01-01 15:00:00,2.022173932532032,1
0,2025-01-01 16:00:00,1.1888274746305965,0
0,2025-01-01 17:00:00,1.2644430047100017,0
0,2025-01-01 18:00:00,1.341591421013361,0
0,2025-01-01 19:00:00,0.9575250090796863,0
0,2025-01-01 20:00:00,1.1773673514649206,0
0,2025-01-01 21:00:00,1.0346613226929882,0
0,2025-01-01 22:00:00,1.0361661722867241,0
0,2025-01-01 23:00:00,0.5688865074117933,0
0,2025-01-02 00:00:00,0.5573320494988802,0
0,2025-01-02 01:00:00,0.537749129626041,0
0,2025-01-02 02:00:00,0.5751801909179121,0
0,2025-01-02 03:00:00,0.07393741437670347,1
0,2025-01-02 04:00:00,0.10170370112268606,1
0,2025-01-02 05:00:00,0.49391267443033976,0
0,2025-01-02 06:00:00,1.079053430166747,0
0,2025-01-02 07:00:00,2.586218163752379,1
0,2025-01-02 08:00:00,0.19429116131884486,1
0,2025-01-02 09:00:00,1.1284025130870126,0
0,2025-01-02 10:00:00,0.984179421768301,0
0,2025-01-02 11:00:00,0.9987490353226096,0
0,2025-01-02 12:00:00,0.3067836095838892,1
0,2025-01-02 13:00:00,1.0273930647413079,0
0,2025-01-02 14:00:00,1.1977481605377784,0
0,2025-01-02 15:00:00,1.084903634312106,0
0,2025-01-02 16:00:00,0.8620045262582763,0
0,2025-01-02 17:00:00,1.0399489406298776,0
0,2025-01-02 18:00:00,0.9542622274079186,0
0,2025-01-02 19:00:00,1.1951766472672634,0
0,2025-01-02 20:00:00,1.1880919339045262,0
0,2025-01-02 21:00:00,1.1563778796147721,0
0,2025-01-02 22:00:00,1.1005171444507438,0
0,2025-01-02 23:00:00,0.5565739854100591,0
0,2025-01-03 00:00:00,0.5290089929692212,0
0,2025-01-03 01:00:00,0.4493473487011353,0
0,2025-01-03 02:00:00,0.5015693526703544,0
0,2025-01-03 03:00:00,0.15106027244330056,1
0,2025-01-03 04:00:00,0.5387308600682803,0
0,2025-01-03 05:00:00,0.49524491568299545,0
0,2025-01-03 06:00:00,1.1000736648490343,0
0,2025-01-03 07:00:00,3.409502321666922,1
0,2025-01-03 08:00:00,1.1610120374034978,0
0,2025-01-03 09:00:00,2.295673683175052,1
0,2025-01-03 10:00:00,1.1798347278299735,0
0,2025-01-03 11:00:00,1.0451522522728498,0
0,2025-01-03 12:00:00,1.1894203268143124,0
0,2025-01-03 13:00:00,1.1260453890862365,0
0,2025-01-03 14:00:00,0.9271436776295975,0
0,2025-01-03 15:00:00,1.4039969862666035,0
0,2025-01-03 16:00:00,1.1645265205113577,0
0,2025-01-03 17:00:00,0.1536776083724667,1
0,2025-01-03 18:00:00,1.087980623398476,0
0,2025-01-03 19:00:00,3.8112586494805467,1
0,2025-01-03 20:00:00,0.9972667017630323,0
0,2025-01-03 21:00:00,1.1381896651342411,0
0,2025-01-03 22:00:00,1.0236773851438943,0
0,2025-01-03 23:00:00,0.5190706422712352,0
0,2025-01-04 00:00:00,0.578858564789002,0
0,2025-01-04 01:00:00,0.6108028242231001,0
0,2025-01-04 02:00:00,1.4560315359384568,1
0,2025-01-04 03:00:00,0.5223583126620577,0
0,2025-01-04 04:00:00,0.49642880353197555,0
0,2025-01-04 05:00:00,0.6154251371674508,0
0,2025-01-04 06:00:00,1.1280891975217031,0
0,2025-01-04 07:00:00,1.2520620886885228,0
0,2025-01-04 08:00:00,0.9923394439721211,0
0,2025-01-04 09:00:00,0.9024220477491574,0
0,2025-01-04 10:00:00,1.135049990890754,0
0,2025-01-04 11:00:00,1.1071844215311812,0
0,2025-01-04 12:00:00,1.078598625829192,0
0,2025-01-04 13:00:00,1.242980930287539,0
0,2025-01-04 14:00:00,0.9552740159529051,0
0,2025-01-04 15:00:00,2.689435571229781,1
0,2025-01-04 16:00:00,2.522226522431712,1
0,2025-01-04 17:00:00,0.25184119719226783,1
0,2025-01-04 18:00:00,0.9535056355811102,0
0,2025-01-04 19:00:00,1.0707155905904182,0
0,2025-01-04 20:00:00,0.338536180046221,1
0,2025-01-04 21:00:00,0.4681282501196786,1
0,2025-01-04 22:00:00,1.2291198191842048,0
0,2025-01-04 23:00:00,0.6142755107125011,0
0,2025-01-05 00:00:00,0.10977357707458563,1
0,2025-01-05 01:00:00,0.060871785863871306,1
0,2025-01-05 02:00:00,0.47357527637729413,0
0,2025-01-05 03:00:00,0.5705725047055014,0
0,2025-01-05 04:00:00,0.6191981721169988,0
0,2025-01-05 05:00:00,0.19128532012957514,1
0,2025-01-05 06:00:00,1.150801745472821,0
0,2025-01-05 07:00:00,0.14447170221259426,1
0,2025-01-05 08:00:00,1.1371334061286371,0
0,2025-01-05 09:00:00,1.125521848808937,0
0,2025-01-05 10:00:00,1.1843336884628763,0
0,2025-01-05 11:00:00,1.1943694591136251,0
0,2025-01-05 12:00:00,1.0598681740427018,0
0,2025-01-05 13:00:00,2.9880087930137393,1
0,2025-01-05 14:00:00,0.9603035806719765,0
0,2025-01-05 15:00:00,1.0213698687825934,0
0,2025-01-05 16:00:00,1.1843254488545183,0
0,2025-01-05 17:00:00,0.24842835452738535,1
0,2025-01-05 18:00:00,1.2177304393921595,0
0,2025-01-05 19:00:00,0.9610908802682291,0
0,2025-01-05 20:00:00,1.1264091509856706,0
0,2025-01-05 21:00:00,1.0584020392273705,0
0,2025-01-05 22:00:00,1.0812700286031345,0
0,2025-01-05 23:00:00,0.08074301913612537,1
0,2025-01-06 00:00:00,0.5765755189681269,0
0,2025-01-06 01:00:00,0.6357172641410257,0
0,2025-01-06 02:00:00,0.5481365874902829,0
0,2025-01-06 03:00:00,0.4978701650177483,0
0,2025-01-06 04:00:00,0.491399153206856,0
0,2025-01-06 05:00:00,0.5577012238100563,0
0,2025-01-06 06:00:00,3.610904174903695,1
0,2025-01-06 07:00:00,0.9689102339122339,0
0,2025-01-06 08:00:00,0.2994727947183227,1
0,2025-01-06 09:00:00,1.106467997017085,0
0,2025-01-06 10:00:00,1.184702622717351,0
0,2025-01-06 11:00:00,1.1189477106665953,0
0,2025-01-06 12:00:00,1.0867089249547688,0
